state_abbr,state_fips,geo_fips,geo_level,geo_name,metric_name,group_name,num,denom,est,lci,uci,data_period,period_type,source_name,census_parent_shape_year,data_indicator,county_indicator,map_indicator,agg_indicator,version,suggested_citation,NCHS_disclaimer
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,8.8,2.7,14.9,2021,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,10.9,3.5,18.2,2020,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.3,5.3,9.4,2020,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,7.5,4.5,10.5,2020,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,15.2,13.9,16.5,2020,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,8.8,2.9,14.7,2020,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,11.9,10.9,12.9,2020,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,15.3,14.0,16.6,2019,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.3,5.3,9.3,2019,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,7.9,4.9,11.0,2019,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2019,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,12.2,11.2,13.2,2019,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,9.1,3.3,14.9,2019,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,12.0,11.0,13.0,2018,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,6.9,5.0,8.9,2018,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2018,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,8.1,5.0,11.3,2018,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,15.1,13.8,16.3,2018,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,8.4,2.7,14.0,2018,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.4,5.5,9.4,2017,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,12.1,11.1,13.1,2017,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,7.7,4.5,10.9,2017,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,14.9,13.7,16.2,2017,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,9.4,4.0,14.9,2017,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2017,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,7.5,4.3,10.7,2016,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,9.4,4.0,14.8,2016,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,14.4,13.2,15.6,2016,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,11.8,10.8,12.7,2016,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2016,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.4,5.5,9.4,2016,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,7.9,4.6,11.2,2015,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,14.2,13.0,15.4,2015,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.6,5.7,9.5,2015,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,10.2,4.8,15.5,2015,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,11.8,10.9,12.8,2015,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2015,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.1,5.2,9.0,2014,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,11.7,10.7,12.6,2014,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2014,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,6.9,3.4,10.3,2014,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,10.5,5.1,15.9,2014,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,14.3,13.1,15.5,2014,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,11.7,10.8,12.7,2013,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,9.8,4.3,15.4,2013,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,14.4,13.2,15.5,2013,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,6.8,3.3,10.4,2013,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2013,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.0,5.1,8.8,2013,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Total,-999.0,-999.0,11.7,10.7,12.6,2012,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Black,-999.0,-999.0,14.2,13.1,15.4,2012,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,White,-999.0,-999.0,7.0,5.1,8.9,2012,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Other,-999.0,-999.0,,,,2012,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Asian,-999.0,-999.0,9.6,4.0,15.3,2012,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Low Birthweight,Hispanic,-999.0,-999.0,6.4,2.8,10.1,2012,3 year estimate,"Natality Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,29.6,-999.0,-999.0,2023,5 year estimate,"American Community Survey, U.S. Census Bureau",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,30.5,-999.0,-999.0,2022,5 year estimate,"American Community Survey, U.S. Census Bureau",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,30.8,-999.0,-999.0,2021,5 year estimate,"American Community Survey, U.S. Census Bureau",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,31.3,-999.0,-999.0,2020,5 year estimate,"American Community Survey, U.S. Census Bureau",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,32.2,-999.0,-999.0,2019,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,32.7,-999.0,-999.0,2018,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,32.9,-999.0,-999.0,2017,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,33.1,-999.0,-999.0,2016,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,33.9,-999.0,-999.0,2015,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,34.8,-999.0,-999.0,2014,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Neighborhood Racial/Ethnic Segregation,Total,-999.0,-999.0,35.4,-999.0,-999.0,2013,5 year estimate,"American Community Survey, U.S. Census Bureau",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,37.3,34.1,40.5,2022,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,36.4,33.2,39.6,2021,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,36.8,36.7,36.9,2020,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,37.2,37.2,37.2,2019,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,34.7,34.6,34.8,2018,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,38.7,38.6,38.8,2017,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,35.3,35.2,35.4,2016,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,34.0,33.9,34.1,2015,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Obesity,Total,-999.0,-999.0,34.9,34.8,35.0,2014,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,102.4,94.8,110.0,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,122.7,118.3,127.1,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,193.9,185.8,202.0,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Hispanic,-999.0,-999.0,41.9,31.5,52.4,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Female,-999.0,-999.0,61.0,56.7,65.2,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Black,-999.0,-999.0,141.8,135.9,147.8,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,110.0,105.9,114.2,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,97.9,90.4,105.4,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Black,-999.0,-999.0,123.9,118.4,129.5,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Female,-999.0,-999.0,53.8,49.8,57.7,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Hispanic,-999.0,-999.0,35.9,24.9,46.8,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,175.6,167.9,183.3,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Hispanic,-999.0,-999.0,34.1,22.9,45.3,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Black,-999.0,-999.0,104.5,99.5,109.5,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Female,-999.0,-999.0,47.3,43.6,51.0,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,148.2,141.2,155.2,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,94.1,90.3,97.9,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,86.1,79.2,93.0,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,130.0,123.5,136.5,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Hispanic,-999.0,-999.0,32.2,20.9,43.5,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Female,-999.0,-999.0,43.3,39.7,46.8,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Black,-999.0,-999.0,90.2,85.5,94.8,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,82.0,75.3,88.7,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,83.6,80.0,87.2,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Female,-999.0,-999.0,35.3,32.2,38.5,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Hispanic,-999.0,-999.0,,,,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Black,-999.0,-999.0,69.2,65.2,73.3,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,69.3,63.2,75.4,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,66.4,63.2,69.6,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,101.9,96.2,107.7,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,52.8,50.0,55.6,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,81.5,76.4,86.6,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Hispanic,-999.0,-999.0,,,,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Female,-999.0,-999.0,27.6,24.8,30.4,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Black,-999.0,-999.0,55.5,51.9,59.1,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,54.8,49.4,60.2,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Other,-999.0,-999.0,,,,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Male,-999.0,-999.0,58.3,54.0,62.6,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Total,-999.0,-999.0,37.6,35.2,39.9,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,White,-999.0,-999.0,40.9,36.3,45.5,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Opioid Overdose Deaths,Asian,-999.0,-999.0,,,,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
